session_id,customer_id,station_id,session_start_time,kwh_charged,cost_per_kwh,total_cost
S32235,C1631,164,2025-10-03 10:56:00,48.93475905121212,2.704520137017849,132.34504125411962
S32236,C2877,175,2025-10-01 10:57:00,39.963526046414934,2.704520137017849,108.08216093876649
S32237,C5985,122,2025-08-18 09:07:00,51.20185277511469,2.704520137017849,138.4764418829209
S32238,C0068,118,2025-09-13 13:43:00,26.73392406575313,2.704520137017849,72.30243597733542
S32239,C6471,61,2025-10-23 04:47:00,51.14572190871123,1.8513967524242176,94.69102344218012
S32240,C1464,85,2025-10-05 20:31:00,28.69200250250869,1.8513967524242176,53.120280253692115
S32241,C1828,118,2025-09-05 12:39:00,32.296550130898396,2.704520137017849,87.34667018522116
S32242,C0445,60,2025-10-07 15:11:00,36.08547904888483,2.704520137017849,97.59390474164472
S32243,C4583,134,2025-10-22 14:02:00,25.20407752049583,2.704520137017849,68.16493518913987
S32244,C4581,157,2025-10-01 12:35:00,25.720679272767306,2.704520137017849,69.56209503097679
S32245,C6444,163,2025-09-29 11:31:00,51.445627271029174,2.704520137017849,139.135734916013
S32246,C1089,78,2025-10-28 14:39:00,49.17985390503471,2.704520137017849,133.0079052217623
S32247,C1307,78,2025-09-27 12:57:00,36.79462863838345,2.704520137017849,99.51181408660169
S32248,C7474,88,2025-09-19 19:36:00,43.9260546601495,3.256198927234891,143.03197206203998
S32249,C2446,92,2025-10-01 13:13:00,59.71459247114163,2.704520137017849,161.49931781201698
S32250,C4111,131,2025-09-19 13:02:00,34.37491011824395,2.704520137017849,92.96763662296938
S32251,C5304,165,2025-10-26 13:37:00,21.17331744821365,2.704520137017849,57.26366340616519
S32252,C2496,160,2025-11-06 17:08:00,13.629606213958267,3.256198927234891,44.38070913252491
S32253,C1499,104,2025-09-27 18:30:00,28.11101200592976,3.256198927234891,91.53504713719562
S32254,C2980,136,2025-09-16 14:30:00,30.049039774413423,2.704520137017849,81.2682331679514
S32255,C7627,1,2025-10-30 01:10:00,48.49050942509981,1.8513967524242176,89.77517167302571
S32256,C5348,145,2025-09-13 02:28:00,23.619200422645022,1.8513967524242176,43.728510957341705
S32257,C5763,116,2025-10-02 09:16:00,21.50805189413809,2.704520137017849,58.168959455721364
S32258,C2104,64,2025-10-05 20:26:00,73.78027478262337,1.8513967524242176,136.5965611255153
S32259,C6486,146,2025-08-27 17:42:00,27.817941268960652,3.256198927234891,90.58075051787287
S32260,C0567,92,2025-11-07 15:48:00,28.3953174936419,2.704520137017849,76.79570795856972
S32261,C0230,163,2025-09-23 04:15:00,21.415291362155724,1.8513967524242176,39.64820088011351
S32262,C6630,14,2025-09-29 02:57:00,42.2520096240152,1.8513967524242176,78.22523340129854
S32263,C3015,27,2025-10-21 16:55:00,36.98603263574315,3.256198927234891,120.43387979118151
S32264,C4061,88,2025-09-05 02:10:00,38.46486008702493,1.8513967524242176,71.21371704756987
S32265,C6888,126,2025-09-10 13:21:00,32.660215386732055,2.704520137017849,88.33021019275704
S32266,C5408,81,2025-08-29 17:52:00,30.242364878735074,3.256198927234891,98.47515607518329
S32267,C3986,165,2025-10-30 10:58:00,40.992758774411264,2.704520137017849,110.86574157731039
S32268,C7617,150,2025-09-14 12:01:00,42.362857243733835,2.704520137017849,114.57120047729062
S32269,C4619,51,2025-08-18 12:41:00,35.816746812873234,2.704520137017849,96.86711299788553
S32270,C2651,100,2025-09-29 13:59:00,28.434090789358223,2.704520137017849,76.90057111761305
S32271,C7643,102,2025-10-20 16:50:00,13.847336744445887,3.256198927234891,45.089683052324986
S32272,C0366,116,2025-10-25 16:33:00,30.971997261879416,3.256198927234891,100.85098425845374
S32273,C4748,163,2025-10-16 05:41:00,50.28102858094034,1.8513967524242176,93.0901330233022
S32274,C2827,81,2025-09-20 00:09:00,25.4884159608854,1.8513967524242176,47.189170534420825
S32275,C4965,116,2025-09-16 05:01:00,15.553971342201832,1.8513967524242176,28.79657203025182
S32276,C1511,97,2025-09-19 13:01:00,14.5311134400037,2.704520137017849,39.29968891178072
S32277,C4191,141,2025-10-24 12:45:00,33.572526129076785,2.704520137017849,90.79757296664606
S32278,C6378,124,2025-11-08 09:13:00,26.59449953511672,2.704520137017849,71.925359526635
S32279,C5216,115,2025-08-21 16:41:00,30.091592388956446,3.256198927234891,97.98421085570959
S32280,C2293,18,2025-09-10 00:13:00,40.749717927510275,1.8513967524242176,75.44389543319545
S32281,C5690,163,2025-10-14 19:18:00,13.410870158205157,3.256198927234891,43.668461022434045
S32282,C6802,68,2025-10-24 21:17:00,33.81321499146072,1.8513967524242176,62.60167642421224
S32283,C7646,82,2025-10-11 11:28:00,52.89900526176928,2.704520137017849,143.0664249586682
S32284,C1635,88,2025-10-02 22:52:00,19.974600220561133,1.8513967524242176,36.980909979318945
S32285,C6827,130,2025-09-08 13:47:00,32.176711559492055,2.704520137017849,87.02256435566126
S32286,C5766,64,2025-08-17 13:41:00,47.51500174215504,2.704520137017849,128.5052790220965
S32287,C5042,115,2025-09-16 16:49:00,27.184731774446302,3.256198927234891,88.51889444112031
S32288,C2658,85,2025-09-19 08:26:00,52.702972041135574,2.704520137017849,142.53624916593986
S32289,C1443,92,2025-10-25 10:30:00,31.562337585133644,2.704520137017849,85.36097757034925
S32290,C7648,60,2025-08-30 08:09:00,41.026647495531066,2.704520137017849,110.95739430599667
S32291,C1451,68,2025-08-25 14:47:00,39.015225834627294,2.704520137017849,105.51746392004854
S32292,C6184,97,2025-09-30 05:38:00,39.24630681078643,1.8513967524242176,72.66048497413445
S32293,C7429,53,2025-08-20 12:56:00,40.031096179252806,2.704520137017849,108.26490572368749
S32294,C3487,61,2025-09-29 07:38:00,31.33969334302087,1.8513967524242176,58.022206477239706
S32295,C6107,116,2025-09-05 20:12:00,28.259653027840553,1.8513967524242176,52.31982984037921
S32296,C3923,81,2025-10-31 17:42:00,40.42689712719108,3.256198927234891,131.6380190569949
S32297,C2440,119,2025-09-28 12:37:00,66.54857387918277,2.704520137017849,179.98195814606984
S32298,C6286,116,2025-10-17 05:21:00,63.845875603724345,1.8513967524242176,118.20404674841583
S32299,C6034,116,2025-10-20 17:22:00,50.17272516341047,3.256198927234891,163.3723738535482
S32300,C5591,97,2025-09-04 17:48:00,31.183859720930535,3.256198927234891,101.54085057033734
S32301,C0149,85,2025-09-09 17:01:00,21.33399254139626,3.256198927234891,69.46772362693167
S32302,C4717,64,2025-09-26 16:41:00,48.97420165216924,3.256198927234891,159.4697428819787
S32303,C4117,68,2025-11-01 08:07:00,29.40404893683315,2.704520137017849,79.52384245952354
S32304,C0934,55,2025-10-25 17:12:00,65.3589983208076,3.256198927234891,212.82190021736076
S32305,C4646,92,2025-10-26 07:40:00,35.774244078282194,1.8513967524242176,66.23231930696295
S32306,C6886,146,2025-10-29 14:17:00,44.82076366136506,2.704520137017849,121.21865787867968
S32307,C5304,157,2025-08-15 14:50:00,15.048255962092567,2.704520137017849,40.69831127647825
S32308,C5953,146,2025-09-13 12:59:00,59.34570922967097,2.704520137017849,160.50166565725118
S32309,C1235,118,2025-10-29 06:28:00,47.934422557905414,1.8513967524242176,88.74563425303624
S32310,C1194,64,2025-11-01 08:55:00,17.37332754089885,2.704520137017849,46.986514181367724
S32311,C5019,90,2025-08-18 14:55:00,19.716237483695977,2.704520137017849,53.32296130088189
S32312,C1022,102,2025-11-05 08:00:00,29.70429366314648,2.704520137017849,80.33586036787135
S32313,C6613,164,2025-10-23 14:04:00,33.374340264228984,2.704520137017849,90.26157530429289
S32314,C0740,156,2025-10-30 11:12:00,56.5810274321199,2.704520137017849,153.0245280633276
S32315,C5281,157,2025-09-10 08:27:00,30.454566867907463,2.704520137017849,82.36498935841234
S32316,C3239,165,2025-09-27 22:58:00,32.01049424280171,1.8513967524242176,59.264125084617206
S32317,C5509,163,2025-10-02 10:57:00,50.30579796819514,2.704520137017849,136.05304361373535
S32318,C7093,67,2025-10-11 12:00:00,50.21802573841679,2.704520137017849,135.81566185082886
S32319,C6272,36,2025-09-08 19:44:00,50.31640867809323,3.256198927234891,163.84023595991954
S32320,C5350,92,2025-10-19 07:03:00,35.60291502351578,1.8513967524242176,65.9151212513725
S32321,C2262,182,2025-10-05 10:41:00,62.59408415397028,2.704520137017849,169.28696105260246
S32322,C1895,20,2025-09-08 13:15:00,29.284505975673508,2.704520137017849,79.20053611382853
S32323,C1033,124,2025-09-10 03:17:00,46.185051212343964,1.8513967524242176,85.50685382507979
S32324,C0431,144,2025-09-29 17:40:00,61.71793725726649,3.256198927234891,200.96588108826145
S32325,C2996,81,2025-11-07 01:12:00,34.814527810888016,1.8513967524242176,64.45550372626069
S32326,C4284,134,2025-10-07 19:32:00,39.66814735729874,3.256198927234891,129.16737887023174
S32327,C3887,20,2025-10-16 16:37:00,14.06968189427647,3.256198927234891,45.81368309067921
S32328,C6657,51,2025-09-01 09:22:00,39.85145717039706,2.704520137017849,107.77906840684321
S32329,C7534,53,2025-10-06 02:53:00,50.99488755308824,1.8513967524242176,94.41176920602572
S32330,C6903,73,2025-10-25 04:17:00,35.38490305675861,1.8513967524242176,65.51149460412866
S32331,C5874,155,2025-08-22 08:47:00,57.330780152324316,2.704520137017849,155.05224939290434
S32332,C3292,126,2025-09-29 08:07:00,29.47346790518737,2.704520137017849,79.71158745732852
S32333,C4664,115,2025-08-30 08:17:00,35.63361308485052,2.704520137017849,96.37182414268096
S32334,C1762,155,2025-10-15 13:00:00,26.240222501176287,2.704520137017849,70.96721015426014
S32335,C6892,60,2025-08-28 23:03:00,56.208574001799896,1.8513967524242176,104.06437136532864
S32336,C3384,28,2025-09-24 04:11:00,30.072678465192762,1.8513967524242176,55.676459247155584
S32337,C4714,67,2025-09-09 11:52:00,49.875527689693406,2.704520137017849,134.88936898116714
S32338,C4894,141,2025-10-10 10:43:00,21.095495032876048,2.704520137017849,57.053191116773284
S32339,C2885,160,2025-09-21 12:52:00,18.911370239234294,2.704520137017849,51.146181630609206
S32340,C5445,28,2025-08-17 09:02:00,33.019998911764496,2.704520137017849,89.30325198117454
S32341,C3902,62,2025-09-28 03:43:00,44.0024587454587,1.8513967524242176,81.46600922002285
S32342,C6578,146,2025-10-25 13:47:00,40.91206526579288,2.704520137017849,110.64750435832535
S32343,C7922,150,2025-08-31 14:21:00,32.715786111213724,2.704520137017849,88.48050233614639
S32344,C3274,145,2025-10-07 19:25:00,28.226312140086634,3.256198927234891,91.91048731034728
S32345,C0397,81,2025-10-18 04:26:00,36.67588128761846,1.8513967524242176,67.90160750819295
S32346,C4863,136,2025-10-01 01:53:00,42.57297634804884,1.8513967524242176,78.81947015181065
S32347,C5704,55,2025-09-25 12:09:00,37.96276984081788,2.704520137017849,102.67107549146583
S32348,C3594,163,2025-10-05 20:02:00,53.23230953325906,1.8513967524242176,98.55412499391655
S32349,C0849,14,2025-08-13 18:00:00,32.49330145916451,3.256198927234891,105.8046533536514
S32350,C3024,160,2025-09-09 19:40:00,19.842019005847696,3.256198927234891,64.60956100101559
S32351,C5354,157,2025-08-28 11:26:00,36.81454603325714,2.704520137017849,99.56568108211451
S32352,C3266,150,2025-09-09 10:31:00,33.53862050160776,2.704520137017849,90.70587451439786
S32353,C7808,118,2025-10-06 08:24:00,22.981205944439495,2.704520137017849,62.15313424969091
S32354,C3983,136,2025-09-04 01:29:00,55.79822854223959,1.8513967524242176,103.30465911412666
S32355,C3005,159,2025-10-29 00:19:00,49.841905294466784,1.8513967524242176,92.27714159681122
S32356,C1902,82,2025-10-22 11:43:00,25.098110366606857,2.704520137017849,67.87834488758467
S32357,C0498,27,2025-10-06 00:13:00,31.657645541786785,1.8513967524242176,58.61086214546106
S32358,C7952,81,2025-08-29 19:17:00,18.575845172843398,3.256198927234891,60.4866471242941
S32359,C0001,164,2025-10-23 06:19:00,52.660920316484464,1.8513967524242176,97.49625685360984
S32360,C2379,27,2025-10-03 01:18:00,38.282008632473946,1.8513967524242176,70.87518645843812
S32361,C4869,33,2025-10-12 13:25:00,68.8052071661196,2.704520137017849,186.08506831245526
S32362,C0837,153,2025-10-06 20:00:00,43.581581463208146,1.8513967524242176,80.68679838649504
S32363,C0892,29,2025-10-26 00:13:00,40.40243031868481,1.8513967524242176,74.8009282820588
S32364,C3814,136,2025-09-03 22:46:00,36.704732980053954,1.8513967524242176,67.95502343786997
S32365,C2000,36,2025-10-20 04:07:00,38.64821305691168,1.8513967524242176,71.55317614056553
S32366,C6523,67,2025-10-25 19:39:00,40.16292633457008,3.256198927234891,130.77847764524105
S32367,C0764,55,2025-09-07 14:51:00,68.39543755230036,2.704520137017849,184.97683814034312
S32368,C4217,28,2025-11-04 05:40:00,28.55064300986573,1.8513967524242176,52.8585677480886
S32369,C0742,106,2025-10-20 18:21:00,52.342710067979276,3.256198927234891,170.43827637192103
S32370,C4962,60,2025-09-15 00:35:00,39.401241606262744,1.8513967524242176,72.94733075131681
S32371,C0589,163,2025-09-20 18:58:00,35.12957869517065,3.256198927234891,114.38889646142836
S32372,C3524,176,2025-10-10 09:40:00,38.64506069056366,2.704520137017849,104.51634483390633
S32373,C7526,109,2025-08-22 19:17:00,38.17205372088977,3.256198927234891,124.2958003763139
S32374,C7923,153,2025-10-03 09:20:00,37.306163856699534,2.704520137017849,100.89527138533136
S32375,C0115,51,2025-10-05 20:04:00,40.65025422140401,1.8513967524242176,75.25974865072624
S32376,C7518,130,2025-10-29 08:47:00,31.60523034634496,2.704520137017849,85.47698190677755
S32377,C2423,36,2025-11-08 16:16:00,43.39964460995533,3.256198927234891,141.31787622131208
S32378,C6475,67,2025-10-01 05:50:00,17.269595860634098,1.8513967524242176,31.97287369205668
S32379,C2737,124,2025-09-18 09:51:00,30.789051559846463,2.704520137017849,83.26960994328557
S32380,C3857,159,2025-10-24 08:20:00,61.52905492271499,2.704520137017849,166.4065680501599
S32381,C7414,36,2025-08-19 03:37:00,33.193920362055024,1.8513967524242176,61.455116358536785
S32382,C2099,92,2025-08-31 12:48:00,50.48457979569652,2.704520137017849,136.53656266634567
S32383,C3027,62,2025-10-04 21:45:00,58.25840774729241,1.8513967524242176,107.85942690474305
S32384,C3620,97,2025-10-23 10:28:00,29.367164329255935,2.704520137017849,79.42408729558495
S32385,C0731,130,2025-10-06 22:57:00,33.76071327589123,1.8513967524242176,62.50447491851019
S32386,C0711,36,2025-09-25 08:53:00,36.674539577116484,2.704520137017849,99.1870308021696
S32387,C5419,100,2025-10-16 10:42:00,29.046596167708383,2.704520137017849,78.5571042473928
S32388,C0437,136,2025-08-26 00:00:00,39.5894034335133,1.8513967524242176,73.29569294721868
S32389,C5286,116,2025-10-16 12:17:00,16.349888184742305,2.704520137017849,44.21860183362577
S32390,C4869,126,2025-08-18 22:39:00,50.826447699830695,1.8513967524242176,94.09992020872589
S32391,C1265,102,2025-09-27 12:41:00,27.76755898459541,2.704520137017849,75.09792242966918
S32392,C1642,67,2025-09-07 21:26:00,44.10180761721617,1.8513967524242176,81.64994339855164
S32393,C7384,119,2025-10-23 08:22:00,37.64372380128982,2.704520137017849,101.80820905292641
S32394,C7900,73,2025-08-16 01:15:00,39.80039832757043,1.8513967524242176,73.68632820885415
S32395,C6728,115,2025-10-20 11:05:00,50.35484284890836,2.704520137017849,136.1856864812419
S32396,C3737,64,2025-08-23 08:19:00,26.458510236389227,2.704520137017849,71.55757372980756
S32397,C7830,90,2025-10-31 01:05:00,45.80505127503898,1.8513967524242176,84.80332317523194
S32398,C4392,141,2025-09-22 14:09:00,45.705609248229145,2.704520137017849,123.61174058650495
S32399,C0980,104,2025-10-13 09:23:00,56.79395935527021,2.704520137017849,153.60040673730154
S32400,C0906,60,2025-11-03 06:47:00,33.106787283007485,1.8513967524242176,61.293798458959444
S32401,C4137,131,2025-09-21 13:55:00,58.20060291018538,2.704520137017849,157.404702557176
S32402,C3776,62,2025-08-29 07:48:00,28.025318944039356,1.8513967524242176,51.885984478647366
S32403,C7899,1,2025-10-13 02:08:00,67.66654016976861,1.8513967524242176,125.27761271809247
S32404,C4241,163,2025-10-28 22:57:00,26.45983703180348,1.8513967524242176,48.98765635035502
S32405,C0467,53,2025-09-22 15:23:00,27.024687985916227,2.704520137017849,73.08881285453478
S32406,C0164,134,2025-09-03 10:37:00,29.523714643729964,2.704520137017849,79.84748077353643
S32407,C1954,116,2025-10-05 13:50:00,37.92832857120658,2.704520137017849,102.57792838425762
S32408,C5273,131,2025-08-21 09:34:00,30.099249293930882,2.704520137017849,81.40402582455634
S32409,C7312,136,2025-09-16 17:56:00,58.32664641214013,3.256198927234891,189.9231634764195
S32410,C4423,27,2025-10-28 14:52:00,44.56450023395636,2.704520137017849,120.52558827887162
S32411,C0347,165,2025-08-17 06:38:00,51.82042382204402,1.8513967524242176,95.94016437337886
S32412,C7990,27,2025-10-18 09:41:00,27.96452988765908,2.704520137017849,75.63063420341147
S32413,C5053,145,2025-10-11 11:34:00,20.050078533685223,2.704520137017849,54.225841143141
S32414,C3034,1,2025-09-30 23:22:00,49.5807860442701,1.8513967524242176,91.79370626500163
S32415,C7760,134,2025-08-26 20:19:00,53.61265240394548,1.8513967524242176,99.25829054951309
S32416,C4795,118,2025-09-19 12:31:00,75.45414195656608,2.704520137017849,204.06724634293633
S32417,C0747,119,2025-10-10 13:56:00,56.380686850542645,2.704520137017849,152.48270292619003
S32418,C2772,67,2025-11-02 21:41:00,24.84134625600249,1.8513967524242176,45.991187784208506
S32419,C1108,119,2025-11-07 07:47:00,44.046220531125996,1.8513967524242176,81.54702964788757
S32420,C2610,159,2025-09-24 11:12:00,61.44407635371715,2.704520137017849,166.17674179909028
S32421,C5304,33,2025-08-26 15:27:00,15.016893078554249,2.704520137017849,40.61348972639393
S32422,C1627,100,2025-09-22 23:36:00,14.256214328330648,1.8513967524242176,26.39390890933496
S32423,C7207,116,2025-09-21 10:43:00,28.36591127063006,2.704520137017849,76.71617823628057
S32424,C2089,53,2025-08-23 12:37:00,46.772007428092834,2.704520137017849,126.4958359380255
S32425,C7139,130,2025-11-05 06:56:00,52.381618404858955,1.8513967524242176,96.9791582014805
S32426,C4568,134,2025-09-11 08:26:00,37.97788744471215,2.704520137017849,102.71196135562136
S32427,C5434,97,2025-09-25 11:37:00,39.105064035534156,2.704520137017849,105.7604331434746
S32428,C0236,67,2025-10-25 18:57:00,18.698449641724515,3.256198927234891,60.885871664339
S32429,C2423,98,2025-09-16 20:46:00,50.90332893760045,1.8513967524242176,94.24225788265517
S32430,C5552,53,2025-08-18 11:37:00,56.78640805326307,2.704520137017849,153.5799840889625
S32431,C2836,116,2025-10-31 21:15:00,37.34176280313676,1.8513967524242176,69.13441838352284
S32432,C2357,85,2025-10-13 15:19:00,39.403763562309344,2.704520137017849,106.5682720285558
S32433,C4770,51,2025-10-15 14:12:00,46.353672321253384,2.704520137017849,125.36444021755668
S32434,C5753,164,2025-10-23 11:35:00,34.410786029492954,2.704520137017849,93.06466374737617
S32435,C2870,144,2025-09-22 20:56:00,60.946070387474,1.8513967524242176,112.83535678838714
S32436,C1801,145,2025-10-17 12:08:00,44.65159471837794,2.704520137017849,120.76113706581299
S32437,C1536,63,2025-08-28 15:40:00,54.76150293198022,2.704520137017849,148.10358741290247
S32438,C6671,61,2025-08-26 13:02:00,38.640139366187746,2.704520137017849,104.50303501303087
S32439,C1113,155,2025-09-16 12:43:00,35.73785488822927,2.704520137017849,96.65374819903784
S32440,C3357,62,2025-09-17 14:57:00,34.79455382160291,2.704520137017849,94.10257146907642
S32441,C0274,82,2025-09-17 10:03:00,26.659771098131063,2.704520137017849,72.10188778318192
S32442,C2542,21,2025-11-02 10:57:00,14.228812415350522,2.704520137017849,38.482109703165065
S32443,C1836,124,2025-10-27 19:53:00,39.53070119085034,3.256198927234891,128.7198268104899
S32444,C7501,53,2025-08-24 18:51:00,50.72288550092745,3.256198927234891,165.16380535437816
S32445,C1493,155,2025-09-26 18:57:00,29.99729811470034,3.256198927234891,97.67716994103246
S32446,C4173,122,2025-10-04 10:01:00,34.27513269452956,2.704520137017849,92.69778657131404
S32447,C5348,109,2025-08-30 10:32:00,31.560584608315555,2.704520137017849,85.356236609245
S32448,C5989,85,2025-08-26 01:38:00,57.863580874408406,1.8513967524242176,107.12844571451579
S32449,C3043,36,2025-09-26 14:41:00,45.86279779459888,2.704520137017849,124.03686017547048
S32450,C6027,163,2025-10-20 04:22:00,58.10697942181451,1.8513967524242176,107.57907299472822
S32451,C7616,165,2025-08-31 05:01:00,39.273517468572074,1.8513967524242176,72.71086269759012
S32452,C4887,141,2025-10-10 16:59:00,17.566148735554332,3.256198927234891,57.19887466836055
S32453,C2482,29,2025-08-20 18:01:00,32.78126922371067,3.256198927234891,106.74233367964484
S32454,C1692,160,2025-11-04 14:50:00,31.102871997797138,2.704520137017849,84.11834363713093
S32455,C6918,106,2025-09-08 17:09:00,72.81877980341025,3.256198927234891,237.1124326784182
S32456,C4070,104,2025-08-13 19:36:00,55.37663069633313,3.256198927234891,180.31732546728267
S32457,C6619,122,2025-10-12 18:56:00,45.727708828260525,3.256198927234891,148.89851643149137
S32458,C1501,33,2025-11-05 18:18:00,57.539470585975906,3.256198927234891,187.3599623957183
S32459,C2660,70,2025-08-15 13:31:00,52.947615144130815,2.704520137017849,143.19789136437302
S32460,C3763,100,2025-10-07 09:57:00,23.176571618160757,2.704520137017849,62.681504648352124
S32461,C2770,165,2025-10-21 19:14:00,26.582852001840138,3.256198927234891,86.55905417123573
S32462,C7102,134,2025-09-21 21:24:00,31.187949191175594,1.8513967524242176,57.741267847314
S32463,C5979,116,2025-09-08 13:52:00,42.61670655656037,2.704520137017849,115.25774105559813
S32464,C1113,124,2025-09-21 13:41:00,33.77597094898302,2.704520137017849,91.34779357885445
S32465,C1431,165,2025-10-12 09:33:00,58.30096077983208,2.704520137017849,157.67612243654372
S32466,C5938,126,2025-10-14 16:08:00,32.71956621051365,3.256198927234891,106.54141639426553
S32467,C4231,175,2025-09-30 14:22:00,48.021597768693155,2.704520137017849,129.87537817720204
S32468,C3056,165,2025-10-11 01:13:00,28.299996221781637,1.8513967524242176,52.39452109862415
S32469,C4527,144,2025-08-19 11:37:00,46.96556740876319,2.704520137017849,127.01932280346925
S32470,C0828,73,2025-10-06 22:29:00,30.263443823194535,1.8513967524242176,56.02964161143511
S32471,C4419,153,2025-09-01 14:05:00,30.635569185981115,2.704520137017849,82.85451377248944
S32472,C1819,33,2025-10-18 19:08:00,29.027133612829257,3.256198927234891,94.51812133079848
S32473,C5320,145,2025-10-21 16:14:00,50.57919663683432,3.256198927234891,164.6959258292625
S32474,C5356,126,2025-08-21 10:44:00,40.8281101807507,2.704520137017849,110.42044614022372
S32475,C0438,163,2025-10-27 19:16:00,29.130809473126128,3.256198927234891,94.8557105558773
S32476,C7720,104,2025-11-07 08:40:00,22.648014284716226,2.704520137017849,61.25201069648293
S32477,C5275,153,2025-10-09 02:17:00,34.583016785510125,1.8513967524242176,64.02688496572566
S32478,C1365,104,2025-09-11 18:58:00,28.82423299499977,3.256198927234891,93.8574365566868
S32479,C4631,29,2025-10-17 11:21:00,39.86572657213275,2.704520137017849,107.81766029118057
S32480,C2630,98,2025-10-10 08:35:00,33.20052076620588,2.704520137017849,89.79147697168307
S32481,C2593,116,2025-09-21 08:07:00,30.344760482958566,2.704520137017849,82.06801577914491
S32482,C1457,115,2025-09-17 10:28:00,30.947055665555755,2.704520137017849,83.69693522890785
S32483,C4362,150,2025-10-14 16:21:00,33.72463829385974,3.256198927234891,109.81413103385081
S32484,C5064,116,2025-10-15 20:06:00,33.661741621613885,1.8513967524242176,62.32123911919906
S32485,C1459,73,2025-10-17 14:31:00,40.82479133320613,2.704520137017849,110.41147025020774
S32486,C3791,67,2025-10-27 11:11:00,33.7877691943676,2.704520137017849,91.37970217107852
S32487,C0808,124,2025-08-23 11:56:00,29.560029589433032,2.704520137017849,79.9456952754651
S32488,C0497,150,2025-10-16 11:26:00,15.081976273212131,2.704520137017849,40.78950853692762
S32489,C2807,141,2025-10-03 19:30:00,21.053808046369593,3.256198927234891,68.55538717479799
S32490,C2349,159,2025-09-27 01:53:00,35.7851365037899,1.8513967524242176,66.25248550817395
S32491,C3918,55,2025-09-18 03:35:00,50.406063101086595,1.8513967524242176,93.32162152784191
S32492,C7618,29,2025-11-03 09:06:00,58.02698796796217,2.704520137017849,156.93515744984614
S32493,C6101,182,2025-08-28 08:50:00,47.74236256958097,2.704520137017849,129.12018095823896
S32494,C4186,21,2025-09-13 13:52:00,32.15359108688747,2.704520137017849,86.96003457192478
S32495,C2221,176,2025-10-22 20:43:00,38.742236380586114,1.8513967524242176,71.72725061666851
S32496,C5841,51,2025-08-12 18:54:00,48.545431675829875,3.256198927234891,158.07358254499192
S32497,C6545,55,2025-11-07 01:36:00,40.91178227758501,1.8513967524242176,75.74394084460755
S32498,C5625,126,2025-10-13 07:17:00,43.57739075030167,1.8513967524242176,80.67903971422965
S32499,C2233,21,2025-08-15 15:08:00,39.13560087499409,2.704520137017849,105.84302064071487
S32500,C6325,60,2025-10-04 13:28:00,13.767056563271002,2.704520137017849,37.23328170283017
S32501,C2834,182,2025-08-12 07:53:00,45.423097085901695,1.8513967524242176,84.09617442988834
S32502,C4157,145,2025-10-26 15:27:00,41.2643550872192,2.704520137017849,111.60027927443925
S32503,C2561,61,2025-10-24 08:57:00,30.347121259408272,2.704520137017849,82.07440054659214
S32504,C7201,98,2025-08-30 18:31:00,47.32658645264389,3.256198927234891,154.10478003678836
S32505,C5629,63,2025-09-26 19:40:00,31.508715046039903,3.256198927234891,102.59864413146501
S32506,C3765,153,2025-09-16 12:44:00,46.320185704498556,2.704520137017849,125.27387498822264
S32507,C5057,1,2025-08-20 12:48:00,31.032019034085668,2.704520137017849,83.92672037000587
S32508,C0678,131,2025-08-19 21:36:00,35.01337762824904,1.8513967524242176,64.82365363234302
S32509,C6715,51,2025-10-08 00:38:00,44.927564283963044,1.8513967524242176,83.17874660965946
S32510,C2574,60,2025-08-25 20:07:00,15.139452288452159,1.8513967524242176,28.029132800321715
S32511,C4501,122,2025-10-27 05:08:00,35.887655166513724,1.8513967524242176,66.44228822740371
S32512,C2164,182,2025-09-03 23:35:00,27.51429534719172,1.8513967524242176,50.93987705103151
S32513,C0781,97,2025-10-02 12:10:00,38.313550640223085,2.704520137017849,103.61976922713643
S32514,C4661,60,2025-09-02 11:26:00,48.62750164650873,2.704520137017849,131.51405741585148
S32515,C4477,122,2025-09-14 14:28:00,42.41181103012754,2.704520137017849,114.70359697837566
S32516,C5493,100,2025-09-26 14:18:00,44.84227166166164,2.704520137017849,121.27682669858875
S32517,C7478,70,2025-09-12 07:16:00,21.978047336237065,1.8513967524242176,40.69008546293503
S32518,C4126,62,2025-08-27 19:16:00,47.14639501496047,3.256198927234891,153.5180408707067
S32519,C1431,146,2025-09-14 16:59:00,61.53842907303659,3.256198927234891,200.38136673134218
S32520,C5990,156,2025-09-19 17:59:00,36.85435388631187,3.256198927234891,120.00510758854375
S32521,C6738,68,2025-10-05 22:57:00,46.57387444577181,1.8513967524242176,86.22671989671518
S32522,C1621,67,2025-08-22 08:08:00,44.50219806750895,2.704520137017849,120.35709081513477
S32523,C4796,70,2025-08-14 16:49:00,54.289889391287225,3.256198927234891,176.77867959561036
S32524,C6987,164,2025-10-20 14:08:00,40.30021834224256,2.704520137017849,108.99275203281108
S32525,C1842,88,2025-08-28 04:21:00,47.16881405187772,1.8513967524242176,87.32818915134821
S32526,C0750,153,2025-08-19 08:10:00,30.466482186730957,2.704520137017849,82.39721457810947
S32527,C0852,20,2025-10-08 12:09:00,21.47904540471115,2.704520137017849,58.090510820962
S32528,C5494,146,2025-11-07 09:26:00,27.858766654933774,2.704520137017849,75.34459541074978
S32529,C6816,78,2025-10-17 18:10:00,25.361845349690647,3.256198927234891,82.5832136203599
